,feature,scores,pvalues,support
1,CCS_Dx_Abdominal_pain,86.8321066116318,1.8912460964699057e-20,True
2,CCS_Dx_Acquired_foot_deformities,2.348816982650677,0.12545642255204695,True
4,CCS_Dx_Acute_and_unspecified_renal_failure,43.67806696446755,4.375459711620253e-11,True
7,CCS_Dx_Acute_myocardial_infarction,7.284099282457506,0.006985708011630021,True
8,CCS_Dx_Acute_posthemorrhagic_anemia,97.8025800871999,8.375909289822545e-23,True
12,CCS_Dx_Adverse_effects_of_medical_drugs,4.6228163348094045,0.031608575591364436,True
13,CCS_Dx_Alcohol-related_disorders,23.148928182040276,1.5539840566852268e-06,True
14,CCS_Dx_Allergic_reactions,99.7028051690781,3.28284681326908e-23,True
15,CCS_Dx_Anal_and_rectal_conditions,7.044311581864974,0.007982899957827012,True
16,CCS_Dx_Anxiety_disorders,38.79769492848509,5.18111933198572e-10,True
19,CCS_Dx_Appendicitis_and_other_appendiceal_conditions,6.950541273020221,0.008411448068135012,True
21,CCS_Dx_Asthma,47.923035435013226,5.133996068230309e-12,True
22,CCS_Dx_Attention-deficit_conduct_and_disruptive_behavior_disorders,10.914361815717193,0.000962527250246866,True
23,CCS_Dx_Bacterial_infection_unspecified_site,99.68545181250218,3.311038785152119e-23,True
24,CCS_Dx_Benign_neoplasm_of_uterus,2.905913499002433,0.0883321248075667,True
26,CCS_Dx_Blindness_and_vision_defects,3.8539367670789555,0.04969787698448407,True
32,CCS_Dx_Cancer_of_breast,4.672766427800729,0.030703073984819584,True
35,CCS_Dx_Cancer_of_colon,25.43523723479514,4.775659536258027e-07,True
39,CCS_Dx_Cancer_of_liver_and_intrahepatic_bile_duct,5.1745920952582765,0.022971736574502327,True
40,CCS_Dx_Cancer_of_other_GI_organs_peritoneum,29.3086583497974,6.530460193994855e-08,True
41,CCS_Dx_Cancer_of_other_female_genital_organs,2.9212236944353824,0.08749834463697069,True
44,CCS_Dx_Cancer_of_ovary,3.2307004951755953,0.07234441964868844,True
45,CCS_Dx_Cancer_of_pancreas,49.2788791621584,2.592854591074806e-12,True
46,CCS_Dx_Cancer_of_prostate,9.000740523640083,0.0027151796856859194,True
47,CCS_Dx_Cancer_of_rectum_and_anus,8.744581423968961,0.0031232192561860906,True
54,CCS_Dx_Cardiac_and_circulatory_congenital_anomalies,3.6926426879426484,0.05472322903621492,True
56,CCS_Dx_Cardiac_dysrhythmias,78.66258911928774,1.0855921124582098e-18,True
58,CCS_Dx_Chronic_kidney_disease,4.551204672775352,0.0329556779925728,True
59,CCS_Dx_Chronic_obstructive_pulmonary_disease_and_bronchiectasis,12.377806152486718,0.0004392527760268531,True
60,CCS_Dx_Chronic_ulcer_of_skin,3.811224760530749,0.05097919226921859,True
61,CCS_Dx_Coagulation_and_hemorrhagic_disorders,21.19878935313387,4.2675606270826865e-06,True
62,CCS_Dx_Coma_stupor_and_brain_damage,45.03944261753167,2.199348964879234e-11,True
63,CCS_Dx_Complication_of_device_implant_or_graft,15.60149403717244,7.952629518956674e-05,True
64,CCS_Dx_Complications_of_surgical_procedures_or_medical_care,573.2394011000316,1.4094703116977962e-118,True
65,CCS_Dx_Conditions_associated_with_dizziness_or_vertigo,3.831687175936577,0.05036103749975026,True
66,CCS_Dx_Conduction_disorders,17.22296691426294,3.392403214503507e-05,True
